und_umls_cuii,umls_cui
C0020538,C0056632
C0025202,C0056632
C0030421,C0056632
C0031511,C0056632
C0019829,C0056635
C0019829,C0082140
C0003838,C0530857
C0040053,C0530857
C0236736,C2934928
C0040053,C0390813
C0011615,C0963505
C0003578,C2717487
C0035229,C2717487
C0013386,C0056636
C0030567,C0056636
C0242422,C0056636
C0036572,C0056636
C0024591,C0056643
C0026826,C0056643
C0001973,C0010502
C0007222,C0010502
C0860207,C0010502
C0013404,C0010502
C0016382,C0010502
C0020649,C0010502
C0039231,C0010502
C0264423,C0010503
C0000768,C0056648
C0001122,C0010505
C0003130,C0010505
C1527311,C0010505
C0009421,C0010505
C0020649,C0010505
C0032343,C0010505
C0036572,C0010505
C0039231,C0010505
C0035309,C0056650
C0000771,C0056661
C0002871,C0056661
C0860207,C0056661
C0013608,C0056661
C0752351,C0056661
C0015695,C0056661
C0019080,C0056661
C0023895,C0056661
C0023903,C0056661
C0023904,C0056661
C0027540,C0056661
C0027651,C0056661
C0032343,C0056661
C1960100,C0056661
C0039584,C0056661
C2609414,C0056673
C0003123,C0056673
C0022650,C0056673
C0022658,C0056673
C0027540,C0056673
C0032343,C0056673
C1565489,C0056673
C0005683,C0056673
C0086468,C1143473
C0022658,C0010523
C0020507,C0010524
C0032927,C0010524
C0456909,C0010525
C0007370,C0010526
C0236736,C0010526
C0004096,C0001455
C0013386,C0001455
C0020429,C0001455
C0020538,C0001455
C0338480,C0001455
C0038587,C0001455
C0040822,C0001455
C0013386,C0018338
C0018801,C0018338
C0020429,C0018338
C0020538,C0018338
C0149931,C0018338
C0338480,C0018338
C0038587,C0018338
C0002792,C0010547
C0004134,C0010547
C0008489,C0010547
C0009676,C0010547
C0013421,C0010547
C0016382,C0010547
C0018524,C0010547
C0424295,C0010547
C0020538,C0010547
C0021890,C0010547
C0026961,C0010547
C0522224,C0010547
C0035229,C0010547
C0039231,C0010547
C0042963,C0010547
C0043352,C0010547
C0025205,C0294447
C0027627,C0294447
C0003130,C0905077
C0020429,C0905077
C0020542,C0905077
C0030193,C0905077
C0042514,C0766057
C0037286,C0056728
C0004604,C0056732
C0005586,C0056732
C0011206,C0056732
C0016053,C0056732
C0018524,C0056732
C0023976,C0056732
C0027066,C0056732
C0027849,C0056732
C0028738,C0056732
C0030193,C0056732
C1456784,C0056732
C0033975,C0056732
C0037763,C0056732
C0039070,C0056732
C0040479,C0056732
C0040485,C0056732
C0004134,C0010558
C0235032,C0010558
C0700359,C0010558
C0001418,C0010560
C0021361,C0010560
C0919267,C0010560
C0032343,C0010566
C1458155,C3178156
C0036572,C0010568
C0029928,C0056764
C0002622,C0010572
C0236736,C0010572
C0860207,C0010572
C0017636,C0010572
C0020473,C0010572
C0021122,C0010572
C0021368,C0010572
C0023186,C0010572
C0024299,C0010572
C0025261,C0010572
C0026848,C0010572
C0027540,C0010572
C0027746,C0010572
C0027765,C0010572
C0032343,C0010572
C0038220,C0010572
C0236736,C1569107
C0013604,C1569107
C0020429,C1569107
C0424295,C1569107
C0025261,C1569107
C0026650,C1569107
C0032962,C1569107
C0040336,C1569107
C0235032,C0164843
C0700359,C0164843
C0032343,C0164843
C0036572,C0164843
C0002622,C2715456
C0002871,C0056782
C0860207,C0056782
C0013604,C0056782
C0019114,C0056782
C0023380,C0056782
C0036572,C0056782
C0037933,C0056782
C0007222,C1257954
C0013604,C1257954
C0018801,C1257954
C0020538,C1257954
C1257915,C1257954
C0022658,C1257954
C0027051,C1257954
C0029408,C1257954
C0030193,C1257954
C0033578,C1257954
C1565489,C1257954
C0038454,C1257954
C0162871,C0085387
C0018801,C0085387
C0020538,C0085387
C0221013,C0085387
C0027051,C0085387
C0038454,C0085387
C0000771,C0056789
C0008924,C0056789
C0008925,C0056789
C0376634,C0056789
C0013604,C0056789
C0079541,C0056789
C0022360,C0056789
C0024121,C0056789
C0086468,C0056789
C0001430,C0056792
C0024121,C0056792
C0878544,C0111606
C0018799,C0111606
C0020649,C0111606
C0018681,C0010581
C0018801,C0010581
C0020538,C0010581
C0020540,C0010581
C0020621,C0010581
C0151636,C0010581
C0004134,C0010582
C0007682,C0010582
C0009676,C0010582
C0012833,C0010582
C0014549,C0010582
C0015672,C0010582
C0015967,C0010582
C0018524,C0010582
C0022073,C0010582
C0026205,C0010582
C0026961,C0010582
C0027497,C0010582
C0030193,C0010582
C0085631,C0010582
C0033941,C0010582
C0036572,C0010582
C0039231,C0010582
C0042790,C0010582
C0000737,C0010583
C0000771,C0010583
C0000772,C0010583
C2713367,C0010583
C0001126,C0010583
C2609414,C0010583
C0001418,C0010583
C0206676,C0010583
C0001824,C0010583
C0002063,C0010583
C0002170,C0010583
C0002453,C0010583
C0002871,C0010583
C0002874,C0010583
C0002878,C0010583
C0002880,C0010583
C0002886,C0010583
C0002888,C0010583
C0002940,C0010583
C0002962,C0010583
C0003123,C0010583
C0403529,C0010583
C2717865,C0010583
C0085278,C0010583
C0003811,C0010583
C0003850,C0010583
C0003860,C0010583
C0003873,C0010583
C0004134,C0010583
C0004238,C0010583
C0004245,C0010583
C0004364,C0010583
C0004509,C0010583
C0242528,C0010583
C0004943,C0010583
C0005744,C0010583
C0005818,C0010583
C0005956,C0010583
C2931245,C0010583
C0282609,C0010583
C0270611,C0010583
C1458155,C0010583
C0006413,C0010583
C0007097,C0010583
C0007121,C0010583
C1134719,C0010583
C0007125,C0010583
C0206659,C0010583
C2239176,C0010583
C0206704,C0010583
C0243038,C0010583
C0007134,C0010583
C0262584,C0010583
C0007137,C0010583
C0007138,C0010583
C0007140,C0010583
C0007177,C0010583
C0018800,C0010583
C0878544,C0010583
C0007196,C0010583
C0007370,C0010583
C0238454,C0010583
C0007682,C0010583
C2937358,C0010583
C0008325,C0010583
C0008370,C0010583
C0008625,C0010583
C0008728,C0010583
C0008925,C0010583
C0009241,C0010583
C0000768,C0010583
C0009792,C0010583
C0009806,C0010583
C0010073,C0010583
C0010074,C0010583
C0010278,C0010583
C0010692,C0010583
C0282488,C0010583
C0206178,C0010583
C0011581,C0010583
C0011615,C0010583
C0011633,C0010583
C0281508,C0010583
C0008073,C0010583
C0011853,C0010583
C0011854,C0010583
C0011991,C0010583
C0012644,C0010583
C0012833,C0010583
C0013182,C0010583
C0860207,C0010583
C0041755,C0010583
C0013404,C0010583
C0013428,C0010583
C0265554,C0010583
C0013589,C0010583
C0013604,C0010583
C0752351,C0010583
C0014072,C0010583
C0014170,C0010583
C0553980,C0010583
C0014236,C0010583
C0014335,C0010583
C0014457,C0010583
C0014859,C0010583
C0015230,C0010583
C0015379,C0010583
C0015672,C0010583
C0015929,C0010583
C0015967,C0010583
C0016059,C0010583
C0016508,C0010583
C0017178,C0010583
C0017181,C0010583
C0919532,C0010583
C0017638,C0010583
C0206726,C0010583
C0017658,C0010583
C0017665,C0010583
C0017668,C0010583
C0017979,C0010583
C0018050,C0010583
C0018133,C0010583
C0018273,C0010583
C0018378,C0010583
C0018681,C0010583
C0260662,C0010583
C1384666,C0010583
C0018790,C0010583
C0018794,C0010583
C0018799,C0010583
C0018801,C0010583
C1135196,C0010583
C1135191,C0010583
C0018824,C0010583
C0018939,C0010583
C0376545,C0010583
C0018944,C0010583
C0018965,C0010583
C0019069,C0010583
C0019080,C0010583
C0019087,C0010583
C0019156,C0010583
C0019163,C0010583
C0019189,C0010583
C0019209,C0010583
C0019521,C0010583
C0019829,C0010583
C0020295,C0010583
C0020429,C0010583
C0020433,C0010583
C0020452,C0010583
C0020461,C0010583
C0020473,C0010583
C0020507,C0010583
C0020517,C0010583
C0020538,C0010583
C0020580,C0010583
C0020598,C0010583
C0020621,C0010583
C0020625,C0010583
C0020649,C0010583
C0020676,C0010583
C0021053,C0010583
C0021141,C0010583
C0021364,C0010583
C0021368,C0010583
C0278601,C0010583
C0151699,C0010583
C0022346,C0010583
C0022658,C0010583
C0022665,C0010583
C0022667,C0010583
C0023186,C0010583
C0023269,C0010583
C0023418,C0010583
C0023420,C0010583
C0023434,C0010583
C0023448,C0010583
C0023473,C0010583
C0023467,C0010583
C1292772,C0010583
C0023484,C0010583
C0023492,C0010583
C0023524,C0010583
C0023530,C0010583
C0206762,C0010583
C0023885,C0010583
C0023890,C0010583
C0023895,C0010583
C0085605,C0010583
C0162557,C0010583
C0023903,C0010583
C0023904,C0010583
C0024115,C0010583
C0206062,C0010583
C0273115,C0010583
C0024121,C0010583
C0024141,C0010583
C0024143,C0010583
C0752332,C0010583
C0024299,C0010583
C0085090,C0010583
C0079731,C0010583
C0079744,C0010583
C0024305,C0010583
C0079772,C0010583
C0024667,C0010583
C0024668,C0010583
C0025149,C0010583
C0025202,C0010583
C0025205,C0010583
C0025261,C0010583
C0025345,C0010583
C1449861,C0010583
C0343192,C0010583
C0026266,C0010583
C0494491,C0010583
C0333355,C0010583
C0026764,C0010583
C0393665,C0010583
C0151786,C0010583
C0026848,C0010583
C0151491,C0010583
C0206083,C0010583
C0026986,C0010583
C0027051,C0010583
C0151744,C0010583
C0027059,C0010583
C0027497,C0010583
C0027540,C0010583
C0027627,C0010583
C0027651,C0010583
C0206639,C0010583
C0027659,C0010583
C0027661,C0010583
C0027720,C0010583
C0027721,C0010583
C0027726,C0010583
C0027765,C0010583
C0497552,C0010583
C0027794,C0010583
C0027796,C0010583
C0027819,C0010583
C0206093,C0010583
C0027868,C0010583
C0235032,C0010583
C0027947,C0010583
C0028960,C0010583
C0028961,C0010583
C0029463,C0010583
C0029928,C0010583
C0677886,C0010583
C0919267,C0010583
C0030193,C0010583
C0030297,C0010583
C0030312,C0010583
C0030354,C0010583
C0030554,C0010583
C0030807,C0010583
C0031046,C0010583
C0031117,C0010583
C0031873,C0010583
C0032285,C0010583
C0032305,C0010583
C0031036,C0010583
C0162566,C0010583
C0032927,C0010583
C0023485,C0010583
C1961102,C0010583
C1961099,C0010583
C0086468,C0010583
C0085215,C0010583
C2931193,C0010583
C0033578,C0010583
C0033687,C0010583
C0034063,C0010583
C0034065,C0010583
C0034069,C0010583
C0034183,C0010583
C0034186,C0010583
C0034897,C0010583
C0034933,C0010583
C1565489,C0010583
C0035309,C0010583
C0035335,C0010583
C0035410,C0010583
C0035412,C0010583
C0240903,C0010583
C0036202,C0010583
C1261473,C0010583
C0553580,C0010583
C0036216,C0010583
C1258104,C0010583
C0036421,C0010583
C0036572,C0010583
C0036659,C0010583
C0243026,C0010583
C0036980,C0010583
C0037023,C0010583
C0037274,C0010583
C0851578,C0010583
C0149925,C0010583
C0403825,C0010583
C0037928,C0010583
C0038220,C0010583
C0038362,C0010583
C0038833,C0010583
C0038874,C0010583
C0039103,C0010583
C0039231,C0010583
C0039239,C0010583
C0039240,C0010583
C0039446,C0010583
C0039538,C0010583
C0039590,C0010583
C0040034,C0010583
C0040046,C0010583
C0920350,C0010583
C0040264,C0010583
C0040558,C0010583
C0041364,C0010583
C0041948,C0010583
C0041954,C0010583
C0005686,C0010583
C0005695,C0010583
C0878773,C0010583
C0042024,C0010583
C0042035,C0010583
C0042075,C0010583
C0042076,C0010583
C0007873,C0010583
C0042373,C0010583
C0042384,C0010583
C0151436,C0010583
C0042487,C0010583
C0242698,C0010583
C0042512,C0010583
C0042580,C0010583
C0042790,C0010583
C0042847,C0010583
C0042963,C0010583
C0043049,C0010583
C0043065,C0010583
C0043092,C0010583
C0043094,C0010583
C0043096,C0010583
C0003811,C0010587
C0042514,C0010587
C0002622,C0010590
C0003469,C0010590
C0428977,C0010590
C0006111,C0010590
C0236736,C0010590
C0020524,C0010590
C0860207,C0010590
C0013384,C0010590
C0020649,C0010590
C0025261,C0010590
C0004936,C0010590
C0027066,C0010590
C0030569,C0010590
C0033941,C0010590
C0036572,C0010590
C0038587,C0010590
C0041296,C0010590
C0206526,C0010590
C0041327,C0010590
C0271355,C0010592
C2609414,C0010592
C0002871,C0010592
C0002874,C0010592
C0002878,C0010592
C0002880,C0010592
C0003862,C0010592
C0993582,C0010592
C0003873,C0010592
C0004134,C0010592
C0333641,C0010592
C0004364,C0010592
C0242528,C0010592
C0004943,C0010592
C0005586,C0010592
C0006111,C0010592
C0006112,C0010592
C0270611,C0010592
C1458155,C0010592
C0006663,C0010592
C0007137,C0010592
C0878544,C0010592
C0007370,C0010592
C0007621,C0010592
C0007684,C0010592
C2937358,C0010592
C0007820,C0010592
C0008350,C0010592
C0008370,C0010592
C0008372,C0010592
C0009241,C0010592
C0009421,C0010592
C0009676,C0010592
C0010692,C0010592
C0011206,C0010592
C0011581,C0010592
C0011849,C0010592
C0011991,C0010592
C0020524,C0010592
C0860207,C0010592
C0041755,C0010592
C0013386,C0010592
C0242339,C0010592
C0013428,C0010592
C0014335,C0010592
C0015230,C0010592
C0015397,C0010592
C0015469,C0010592
C0015672,C0010592
C0015695,C0010592
C0015967,C0010592
C0016059,C0010592
C0016382,C0010592
C0017178,C0010592
C0017566,C0010592
C0017567,C0010592
C0376480,C0010592
C0017574,C0010592
C0017668,C0010592
C0271650,C0010592
C0018099,C0010592
C0018133,C0010592
C0018378,C0010592
C0018524,C0010592
C0018681,C0010592
C0260662,C0010592
C0018784,C0010592
C0018799,C0010592
C0018939,C0010592
C0018965,C0010592
C0019050,C0010592
C0019061,C0010592
C0019080,C0010592
C0600502,C0010592
C0019156,C0010592
C0524909,C0010592
C0019196,C0010592
C0019572,C0010592
C0020433,C0010592
C0020443,C0010592
C0020461,C0010592
C0020473,C0010592
C0020507,C0010592
C0020514,C0010592
C0020538,C0010592
C0020544,C0010592
C0020555,C0010592
C0020557,C0010592
C0149721,C0010592
C0740394,C0010592
C1840264,C0010592
C0021053,C0010592
C0021311,C0010592
C0021368,C0010592
C0021831,C0010592
C0022575,C0010592
C0022658,C0010592
C0022665,C0010592
C0022672,C0010592
C0270612,C0010592
C0023524,C0010592
C0023895,C0010592
C0162557,C0010592
C0004936,C0010592
C0025534,C0010592
C0026650,C0010592
C0333355,C0010592
C0151786,C0010592
C0026848,C0010592
C0026857,C0010592
C0026896,C0010592
C0027497,C0010592
C0027540,C0010592
C0027707,C0010592
C0027709,C0010592
C3501848,C0010592
C0027721,C0010592
C0027726,C0010592
C0027746,C0010592
C0027765,C0010592
C0027796,C0010592
C0027868,C0010592
C0235032,C0010592
C0027947,C0010592
C0028754,C0010592
C0029463,C0010592
C0919267,C0010592
C0030193,C0010592
C0030200,C0010592
C0030305,C0010592
C0149521,C0010592
C0522224,C0010592
C0030552,C0010592
C0030554,C0010592
C0030807,C0010592
C0031117,C0010592
C0032343,C0010592
C0878576,C0010592
C0032787,C0010592
C0032927,C0010592
C1961102,C0010592
C1961099,C0010592
C0033687,C0010592
C0033741,C0010592
C0033860,C0010592
C0034065,C0010592
C0043117,C0010592
C0034155,C0010592
C0034897,C0010592
C1565489,C0010592
C0035126,C0010592
C0035328,C0010592
C0035410,C0010592
C0036420,C0010592
C0036572,C0010592
C0699828,C0010592
C0036974,C0010592
C0037856,C0010592
C0038220,C0010592
C0038325,C0010592
C0038363,C0010592
C0038587,C0010592
C0040034,C0010592
C0040038,C0010592
C0040053,C0010592
C2717961,C0010592
C0040822,C0010592
C0041582,C0010592
C0042164,C0010592
C0042167,C0010592
C2931230,C0010592
C0042373,C0010592
C0178324,C0010592
C0042487,C0010592
C0042790,C0010592
C0042963,C0010592
C0043092,C0010592
C0043349,C0010592
C2609414,C0010594
C0003872,C0010594
C0003873,C0010594
C0155320,C0010594
C0005956,C0010594
C0006111,C0010594
C0011991,C0010594
C0041755,C0010594
C0013604,C0010594
C0018133,C0010594
C0018681,C0010594
C0020473,C0010594
C0020538,C0010594
C0022658,C0010594
C0270612,C0010594
C0026848,C0010594
C0027497,C0010594
C0235032,C0010594
C0030193,C0010594
C0030200,C0010594
C0878576,C0010594
C0033687,C0010594
C1565489,C0010594
C0035410,C0010594
C0036572,C0010594
C0020538,C0056831
C0020621,C0056831
C0036572,C0056831
C0003811,C0056834
C0004238,C0056834
C0086439,C0056836
C0020672,C0056836
C0022976,C0056836
C0752252,C0056836
C0235032,C0056836
C0036572,C0056836
C0040822,C0056836
C0020453,C0056838
C0086439,C0056838
C0020672,C0056838
C0021568,C0056838
C0022976,C0056838
C0752252,C0056838
C0235032,C0056838
C0036572,C0056838
C0860207,C0259656
C0027651,C0259656
C0007785,C0912019
C0027746,C0912019
C0017178,C0617072
C1261473,C0617072
C0001828,C0056849
C0000768,C0056849
C0013404,C0056849
C0019158,C0056849
C0020453,C0056849
C0086439,C0056849
C0020672,C0056849
C0021359,C0056849
C0021568,C0056849
C0022976,C0056849
C0023895,C0056849
C0026650,C0056849
C0027746,C0056849
C0752252,C0056849
C0235032,C0056849
C0028960,C0056849
C0039584,C0056849
C0042075,C0056849
C0206669,C0297641
C2239176,C0297641
C0008925,C0297641
C0860207,C0297641
C0019209,C0297641
C0020564,C0297641
C0027765,C0297641
C0086468,C0297641
C0013386,C0056853
C0003123,C0010620
C0003130,C0010620
C0003504,C0010620
C0004134,C0010620
C0004158,C0010620
C0004352,C0010620
C0428977,C0010620
C0007370,C0010620
C0007398,C0010620
C0008066,C0010620
C0008370,C0010620
C0008489,C0010620
C0010481,C0010620
C0011206,C0010620
C0011581,C0010620
C0860207,C0010620
C0013473,C0010620
C0013604,C0010620
C0015967,C0010620
C0018524,C0010620
C0424295,C0010620
C0020538,C0010620
C0020649,C0010620
C0022346,C0010620
C0023186,C0010620
C0024530,C0010620
C0026961,C0010620
C0027577,C0010620
C0031212,C0010620
C0033774,C0010620
C0033941,C0010620
C0033975,C0010620
C0036572,C0010620
C0699828,C0010620
C0237873,C0010620
C0033953,C0010620
C0038587,C0010620
C0039231,C0010620
C0040822,C0010620
C0042035,C0010620
C0043096,C0010620
C0600433,C0010621
C0002886,C0010621
C0003123,C0010621
C0015672,C0010621
C0016412,C0010621
C0018681,C0010621
C0033578,C0010621
C0036421,C0010621
C0037299,C0010621
C0021603,C0010621
C0039231,C0010621
C1861172,C0010621
C0001144,C0056855
C0206677,C0056855
C0001614,C0056855
C0002170,C0056855
C0856761,C0056855
C2239176,C0056855
C0007222,C0056855
C0008370,C0056855
C0008925,C0056855
C0009241,C0056855
C1956346,C0056855
C0036508,C0056855
C0162283,C0056855
C0860207,C0056855
C0242339,C0056855
C0013604,C0056855
C0242350,C0056855
C0016059,C0056855
C0018418,C0056855
C0018798,C0056855
C0019151,C0056855
C0019158,C0056855
C0241910,C0056855
C0019572,C0056855
C0020655,C0056855
C0020678,C0056855
C0022346,C0056855
C0022656,C0056855
C0023895,C0056855
C0085605,C0056855
C0162557,C0056855
C0023903,C0056855
C0023904,C0056855
C0025286,C0056855
C0027794,C0056855
C0030286,C0056855
C0030482,C0056855
C0032460,C0056855
C0032927,C0056855
C0033375,C0056855
C2937421,C0056855
C0033578,C0056855
C0034013,C0056855
C0034065,C0056855
C0035066,C0056855
C0035238,C0056855
C0035328,C0056855
C0042075,C0056855
C0042131,C0056855
C1861172,C0056855
C0043094,C0056855
C0001175,C0010637
C0023893,C0010637
C0001175,C0010648
C0010690,C0010648
C0860207,C0010648
C0013295,C0010648
C0027066,C0010648
C0027540,C0010648
C0027626,C0010648
C0027627,C0010648
C0030193,C0010648
C0030297,C0010648
C0042075,C0010648
C0032343,C0010652
C0036572,C0010652
C0004352,C0010654
C0011860,C0010654
C0041755,C0010654
C0019054,C0010654
C0022672,C0010654
C0023893,C0010654
C0162557,C0010654
C0235032,C0010654
C0002395,C0010658
C0027746,C0010658
C0025202,C0010665
C0004352,C0056886
C0002994,C0675175
C0004096,C0675175
C1319853,C0675175
C0007786,C0675175
C0011609,C0675175
C0013182,C0675175
C0042109,C0675175
C0860207,C0010682
C0036117,C0010682
C0000737,C0010711
C0271355,C0010711
C0000771,C0010711
C0001122,C0010711
C2609414,C0010711
C0001486,C0010711
C0002170,C0010711
C0002871,C0010711
C0003537,C0010711
C0003550,C0010711
C0003564,C0010711
C0003708,C0010711
C0003811,C0010711
C0004134,C0010711
C0333641,C0010711
C0004623,C0010711
C0456909,C0010711
C0005956,C0010711
C0700251,C0010711
C0428977,C0010711
C0006111,C0010711
C1527311,C0010711
C0270611,C0010711
C0006118,C0010711
C1458155,C0010711
C0030442,C0010711
C0006413,C0010711
C0007097,C0010711
C0007177,C0010711
C0007621,C0010711
C0007682,C0010711
C0085136,C0010711
C0007758,C0010711
C0007760,C0010711
C2937358,C0010711
C0008031,C0010711
C0701818,C0010711
C0008350,C0010711
C0008370,C0010711
C0008372,C0010711
C0008519,C0010711
C0009241,C0010711
C0009319,C0010711
C0009421,C0010711
C0009676,C0010711
C0009763,C0010711
C0009792,C0010711
C0010034,C0010711
C0010266,C0010711
C0011168,C0010711
C0011303,C0010711
C0011991,C0010711
C0012569,C0010711
C0012833,C0010711
C0013182,C0010711
C0860207,C0010711
C0041755,C0010711
C0013362,C0010711
C0013604,C0010711
C0014038,C0010711
C0014065,C0010711
C0014544,C0010711
C0041834,C0010711
C0014743,C0010711
C0015230,C0010711
C0015397,C0010711
C0015469,C0010711
C0015967,C0010711
C0016509,C0010711
C0017178,C0010711
C0017185,C0010711
C0018378,C0010711
C0018524,C0010711
C0018567,C0010711
C0018681,C0010711
C1384666,C0010711
C0018801,C0010711
C1135196,C0010711
C0018939,C0010711
C0376545,C0010711
C0018965,C0010711
C0018991,C0010711
C0019080,C0010711
C0019156,C0010711
C0019158,C0010711
C0019212,C0010711
C0019613,C0010711
C0019829,C0010711
C0019937,C0010711
C0020433,C0010711
C0020507,C0010711
C0020514,C0010711
C0020517,C0010711
C0020580,C0010711
C0020649,C0010711
C3203358,C0010711
C0021295,C0010711
C0021311,C0010711
C0021831,C0010711
C0151699,C0010711
C0022568,C0010711
C0022658,C0010711
C0023418,C0010711
C2004493,C0010711
C0023440,C0010711
C0023434,C0010711
C0023448,C0010711
C0023465,C0010711
C0023473,C0010711
C0023470,C0010711
C0023467,C0010711
C0023479,C0010711
C0023480,C0010711
C0023487,C0010711
C0023488,C0010711
